scenario,partition_id,partition,lambda,safe,first_violation,event_count,peak_prefill,peak_decode,minimum_link_headroom_mb_s,peak_memory_gb
mild_alternating,random_01,9-14-9-8-9-10-12-9,0.021,False,network,24,1,6,-166.317483,32.4355
mild_alternating,random_01,9-14-9-8-9-10-12-9,0.0215,False,network,24,1,6,-166.317483,32.4355
mild_alternating,random_01,9-14-9-8-9-10-12-9,0.022,False,network,23,1,6,-166.189427,32.42878
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.006,True,,204,1,4,584.631518,32.2822
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.0065,True,,204,1,5,358.41104,32.64508
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.007,True,,204,1,5,358.516848,32.63836
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.0075,True,,204,1,6,119.685981,33.53338
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.008,True,,204,1,6,119.797075,33.52666
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.0085,True,,204,1,6,120.032956,33.51322
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.009,True,,204,1,6,119.830963,33.52666
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.0095,False,network,166,1,6,-134.718641,33.51994
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.01,False,network,116,1,6,-104.795979,32.2339
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.0105,False,network,116,1,6,-104.795979,32.22046
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.011,False,network,104,1,6,-112.032912,32.34814
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.0115,False,network,102,1,6,-111.79799,32.34814
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.012,False,network,101,1,6,-111.677362,32.34814
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.0125,False,network,74,1,6,-107.115817,32.34142
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.013,False,network,74,1,6,-107.115817,32.34142
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.0135,False,network,73,1,6,-106.992345,32.34142
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.014,False,network,73,1,6,-106.992345,32.34142
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.0145,False,network,71,1,6,-106.760412,32.46238
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.015,False,network,68,1,6,-106.429294,32.45566
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.0155,False,network,68,1,6,-106.429294,32.45566
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.016,False,network,68,1,6,-106.429294,32.45566
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.0165,False,network,60,1,6,-107.014876,32.45566
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.017,False,network,60,1,6,-107.014876,32.45566
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.0175,False,network,59,1,6,-106.895125,32.45566
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.018,False,network,26,1,6,-115.647505,32.44894
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.0185,False,network,26,1,6,-115.647505,32.44894
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.019,False,network,26,1,6,-115.647505,32.44222
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.0195,False,network,26,1,6,-115.647505,32.4355
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.02,False,network,25,1,6,-115.537242,32.4355
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.0205,False,network,25,1,6,-115.537242,32.4355
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.021,False,network,25,1,6,-115.537242,32.4355
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.0215,False,network,24,1,6,-115.421618,32.4355
mild_alternating,random_02,10-8-13-7-14-13-9-6,0.022,False,network,24,1,6,-115.421618,32.4355
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.006,True,,204,1,4,571.515797,28.5276
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.0065,True,,204,1,5,340.539023,28.83864
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.007,True,,204,1,5,340.779974,29.17956
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.0075,True,,204,1,6,96.351584,29.60004
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.008,True,,204,1,6,96.594193,29.58852
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.0085,True,,204,1,6,96.719056,29.58276
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.009,True,,204,1,6,96.506235,29.59428
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.0095,False,network,166,1,6,-164.477106,29.58852
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.01,False,network,116,1,6,-132.791735,28.4862
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.0105,False,network,115,1,6,-132.674252,28.47468
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.011,False,network,103,1,6,-140.348178,28.58412
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.0115,False,network,101,1,6,-140.103051,28.58412
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.012,False,network,101,1,6,-140.103051,28.57836
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.0125,False,network,74,1,6,-135.279108,28.57836
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.013,False,network,73,1,6,-135.148091,28.57836
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.0135,False,network,73,1,6,-135.148091,28.57836
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.014,False,network,71,1,6,-134.902551,28.57836
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.0145,False,network,68,1,6,-134.552649,28.68204
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.015,False,network,68,1,6,-134.552649,28.67628
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.0155,False,network,68,1,6,-134.552649,28.67628
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.016,False,network,60,1,6,-135.14575,28.67628
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.0165,False,network,60,1,6,-135.14575,28.67628
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.017,False,network,60,1,6,-135.14575,28.67628
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.0175,False,network,59,1,6,-135.018828,28.67628
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.018,False,network,26,1,6,-144.28352,28.67052
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.0185,False,network,26,1,6,-144.28352,28.66476
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.019,False,network,26,1,6,-144.28352,28.659
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.0195,False,network,25,1,6,-144.167006,28.659
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.02,False,network,25,1,6,-144.167006,28.659
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.0205,False,network,25,1,6,-144.167006,28.659
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.021,False,network,25,1,6,-144.167006,28.659
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.0215,False,network,24,1,6,-144.044616,28.659
mild_alternating,random_03,12-12-11-7-8-10-11-9,0.022,False,network,23,1,6,-143.921966,28.659
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.006,True,,204,1,4,587.830731,32.2822
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.0065,True,,204,1,5,362.768783,32.64508
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.007,True,,204,1,5,362.873164,32.63836
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.0075,True,,204,1,6,125.371672,33.53338
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.008,True,,204,1,6,125.481234,33.52666
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.0085,True,,204,1,6,125.713738,33.51322
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.009,True,,204,1,6,125.514352,33.52666
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.0095,False,network,166,1,6,-127.474946,33.51994
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.01,False,network,116,1,6,-97.974464,32.2339
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.0105,False,network,116,1,6,-97.974464,32.22046
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.011,False,network,104,1,6,-105.103364,32.34814
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.0115,False,network,102,1,6,-104.871774,32.34814
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.012,False,network,101,1,6,-104.752883,32.34814
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.0125,False,network,74,1,6,-100.254217,32.34142
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.013,False,network,74,1,6,-100.254217,32.34142
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.0135,False,network,73,1,6,-100.132548,32.34142
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.014,False,network,72,1,6,-100.01427,32.34142
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.0145,False,network,70,1,6,-99.795113,32.46238
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.015,False,network,68,1,6,-99.577265,32.45566
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.0155,False,network,68,1,6,-99.577265,32.45566
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.016,False,network,68,1,6,-99.577265,32.45566
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.0165,False,network,60,1,6,-100.161053,32.45566
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.017,False,network,60,1,6,-100.161053,32.45566
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.0175,False,network,60,1,6,-100.161053,32.45566
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.018,False,network,59,1,6,-100.043018,32.45566
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.0185,False,network,26,1,6,-108.672549,32.44894
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.019,False,network,26,1,6,-108.672549,32.44222
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.0195,False,network,26,1,6,-108.672549,32.4355
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.02,False,network,25,1,6,-108.563787,32.4355
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.0205,False,network,25,1,6,-108.563787,32.4355
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.021,False,network,25,1,6,-108.563787,32.4355
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.0215,False,network,25,1,6,-108.563787,32.4355
mild_alternating,random_04,10-9-12-7-14-6-11-11,0.022,False,network,24,1,6,-108.449783,32.4355
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.006,True,,204,1,4,574.843506,32.2822
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.0065,True,,204,1,5,345.074519,32.64508
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.007,True,,204,1,5,345.301734,33.04282
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.0075,True,,204,1,6,102.275769,33.53338
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.008,True,,204,1,6,102.514928,33.51994
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.0085,True,,204,1,6,102.637983,33.51322
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.009,True,,204,1,6,102.427931,33.52666
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.0095,False,network,166,1,6,-156.917403,33.51994
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.01,False,network,116,1,6,-125.684135,32.2339
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.0105,False,network,116,1,6,-125.684135,32.22046
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.011,False,network,103,1,6,-133.126823,32.34814
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.0115,False,network,101,1,6,-132.885176,32.34814
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.012,False,network,101,1,6,-132.885176,32.34142
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.0125,False,network,74,1,6,-128.128513,32.34142
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.013,False,network,74,1,6,-128.128513,32.34142
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.0135,False,network,73,1,6,-127.999433,32.34142
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.014,False,network,71,1,6,-127.757383,32.34142
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.0145,False,network,68,1,6,-127.412293,32.46238
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.015,False,network,68,1,6,-127.412293,32.45566
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.0155,False,network,68,1,6,-127.412293,32.45566
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.016,False,network,60,1,6,-128.00346,32.45566
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.0165,False,network,60,1,6,-128.00346,32.45566
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.017,False,network,60,1,6,-128.00346,32.45566
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.0175,False,network,59,1,6,-127.878378,32.45566
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.018,False,network,26,1,6,-137.011765,32.44894
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.0185,False,network,26,1,6,-137.011765,32.44222
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.019,False,network,26,1,6,-137.011765,32.44222
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.0195,False,network,26,1,6,-137.011765,32.4355
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.02,False,network,25,1,6,-136.896853,32.4355
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.0205,False,network,25,1,6,-136.896853,32.4355
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.021,False,network,25,1,6,-136.896853,32.4355
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.0215,False,network,24,1,6,-136.776198,32.4355
mild_alternating,random_05,10-5-14-10-7-10-12-12,0.022,False,network,23,1,6,-136.655289,32.4355
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.006,True,,204,1,5,312.331757,30.74186
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.0065,True,,204,1,5,312.453181,30.73562
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.007,True,,204,1,6,59.222812,31.57919
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.0075,True,,204,1,6,59.470052,31.56671
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.008,True,,204,1,6,59.734671,31.55423
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.0085,True,,204,1,6,59.520017,31.56671
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.009,False,network,167,1,6,-211.744292,31.55423
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.0095,False,network,117,1,6,-177.184846,30.36005
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.01,False,network,116,1,6,-177.040425,30.36005
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.0105,False,network,105,1,6,-185.593712,30.46613
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.011,False,network,102,1,6,-185.195253,30.46613
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.0115,False,network,101,1,6,-185.055458,30.46613
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.012,False,network,74,1,6,-179.802535,30.45989
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.0125,False,network,74,1,6,-179.802535,30.45989
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.013,False,network,73,1,6,-179.659117,30.45989
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.0135,False,network,73,1,6,-179.659117,30.45989
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.014,False,network,68,1,6,-179.010801,30.57221
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.0145,False,network,68,1,6,-179.010801,30.56597
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.015,False,network,68,1,6,-179.010801,30.56597
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.0155,False,network,68,1,6,-179.010801,30.56597
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.016,False,network,60,1,6,-179.616343,30.56597
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.0165,False,network,60,1,6,-179.616343,30.56597
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.017,False,network,59,1,6,-179.477662,30.56597
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.0175,False,network,26,1,6,-189.578717,30.55973
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.018,False,network,26,1,6,-189.578717,30.55349
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.0185,False,network,26,1,6,-189.578717,30.55349
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.019,False,network,26,1,6,-189.578717,30.54725
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.0195,False,network,25,1,6,-189.452016,30.54725
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.02,False,network,25,1,6,-189.452016,30.54725
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.0205,False,network,25,1,6,-189.452016,30.54725
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.021,False,network,24,1,6,-189.318562,30.54725
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.0215,False,network,23,1,6,-189.184809,30.54725
mild_alternating,random_06,8-13-10-11-12-10-6-10,0.022,False,network,23,1,6,-189.184809,30.54101
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.006,True,,204,1,4,571.515797,34.1595
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.0065,True,,204,1,5,340.539023,34.5483
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.007,True,,204,1,5,340.779974,34.97445
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.0075,True,,204,1,6,96.351584,35.50005
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.008,True,,204,1,6,96.594193,35.48565
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.0085,True,,204,1,6,96.719056,35.47845
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.009,True,,204,1,6,96.506235,35.49285
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.0095,False,network,166,1,6,-164.477106,35.48565
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.01,False,network,116,1,6,-132.791735,34.10775
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.0105,False,network,115,1,6,-132.674252,34.09335
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.011,False,network,103,1,6,-140.348178,34.23015
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.0115,False,network,101,1,6,-140.103051,34.23015
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.012,False,network,101,1,6,-140.103051,34.22295
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.0125,False,network,74,1,6,-135.279108,34.22295
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.013,False,network,73,1,6,-135.148091,34.22295
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.0135,False,network,73,1,6,-135.148091,34.22295
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.014,False,network,71,1,6,-134.902551,34.22295
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.0145,False,network,68,1,6,-134.552649,34.35255
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.015,False,network,68,1,6,-134.552649,34.34535
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.0155,False,network,68,1,6,-134.552649,34.34535
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.016,False,network,60,1,6,-135.14575,34.34535
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.0165,False,network,60,1,6,-135.14575,34.34535
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.017,False,network,60,1,6,-135.14575,34.34535
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.0175,False,network,59,1,6,-135.018828,34.34535
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.018,False,network,26,1,6,-144.28352,34.33815
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.0185,False,network,26,1,6,-144.28352,34.33095
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.019,False,network,26,1,6,-144.28352,34.32375
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.0195,False,network,25,1,6,-144.167006,34.32375
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.02,False,network,25,1,6,-144.167006,34.32375
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.0205,False,network,25,1,6,-144.167006,34.32375
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.021,False,network,25,1,6,-144.167006,34.32375
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.0215,False,network,24,1,6,-144.044616,34.32375
mild_alternating,random_07,10-9-9-9-15-13-8-7,0.022,False,network,23,1,6,-143.921966,34.32375
mild_alternating,random_08,12-10-8-15-9-10-5-11,0.006,True,,204,1,5,302.532542,34.5483
mild_alternating,random_08,12-10-8-15-9-10-5-11,0.0065,True,,204,1,5,302.657412,34.5411
